女性的,女性的[じょせいてき],じょせいてき,"feminine, womanly",[sound:3a18ad5efe9b186ca6d76cbe15c15d5f.mp3],Adjective,,彼は言葉遣いが少し<b>女性的</b>だね。,彼[かれ]は 言葉遣[ことばづか]いが 少[すこ]し<b> 女性的[じょせいてき]</b>だね。,かれ は ことばづかい が すこし <b>じょせいてき</b> だ ね,His way of talking is a little feminine.,彼[かれ]は 言葉遣[ことばづか]いが 少[すこ]し<b>（　）</b>だね。,[sound:7a8fcb12d69e9ecbba6dad81e74ccd98.mp3],,Core 6000 Step 08 - 218,3967,2758,4554,
水平,水平[すいへい],すいへい,"horizontal, level",[sound:2ee750bb261ace9ab910684c32a34685.mp3],Adjectival Noun,,この棚は<b>水平</b>になっていませんね。,この 棚[たな]は<b> 水平[すいへい]</b>になっていませんね。,この たな は <b>すいへい</b> に なって いません ね,This shelf is not horizontal.,この 棚[たな]は<b>（　）</b>になっていませんね。,[sound:1d045f5fc6de02ad5cd95469021a8434.mp3],,Core 6000 Step 04 - 059,2808,2759,5024,
水平線,水平線[すいへいせん],すいへいせん,horizon,[sound:07e638f1705c7203e578d4fdc9cd0a51.mp3],Noun,,<b>水平線</b>に太陽が沈んでいった。,<b> 水平線[すいへいせん]</b>に 太陽[たいよう]が 沈[しず]んでいった。,<b>すいへいせん</b> に たいよう が しずんで いった,The sun was setting on the horizon.,<b>（　）</b>に 太陽[たいよう]が 沈[しず]んでいった。,[sound:db67cfe2603bb23afd0acce28a5c8fc0.mp3],,Core 6000 Step 07 - 156,3655,2760,3784,
高等,高等[こうとう],こうとう,"higher, high-grade",[sound:b723a28db16ba333159f5db7747210f7.mp3],Adjectival Noun,,人間は<b>高等</b>な生物と言われている。,人間[にんげん]は<b> 高等[こうとう]</b>な 生物[せいぶつ]と 言[い]われている。,にんげん は <b>こうとう</b> な せいぶつ と いわれて いる,It is said that humans are advanced creatures.,人間[にんげん]は<b>（　）</b>な 生物[せいぶつ]と 言[い]われている。,[sound:60c394f4ec910018c2938ae2ccecc2fb.mp3],,Core 6000 Step 06 - 176,3425,2761,3086,
上等,上等[じょうとう],じょうとう,"first-class, premium",[sound:979177f74bbb10d9e3ad8f3a4eb9b092.mp3],Adjectival Noun,,<b>上等</b>なワインを飲んだの。,<b> 上等[じょうとう]</b>なワインを 飲[の]んだの。,<b>じょうとう</b> な わいん を のんだ の,We drank good wine.,<b>（　）</b>なワインを 飲[の]んだの。,[sound:0802bb2b27df1f6419f58b7984ce7d7b.mp3],,Core 6000 Step 07 - 027,3526,2762,3087,
オーバー,オーバー,オーバー,exaggerate,[sound:f86409c9aa4d9fe2306c656795c3fc3b.mp3],Verbal Noun,,彼の話はいつも<b>オーバー</b>です。,彼[かれ]の 話[はなし]はいつも<b>オーバー</b>です。,かれ の はなし は いつも <b>おーばー</b> です,His story is always exaggerated.,彼[かれ]の 話[はなし]はいつも<b>（　）</b>です。,[sound:5fc17c2af70f505e1b66a411d761e4ce.mp3],,Core 6000 Step 05 - 205,3204,2763,2786,
急病,急病[きゅうびょう],きゅうびょう,sudden illness,[sound:ed5c63fbcfcb47eb5e46b727ad2821f4.mp3],Noun,,知り合いが<b>急病</b>で倒れた。,知[し]り 合[あ]いが<b> 急病[きゅうびょう]</b>で 倒[たお]れた。,しりあい が <b>きゅうびょう</b> で たおれた,An acquaintance of mine suddenly fell ill.,知[し]り 合[あ]いが<b>（　）</b>で 倒[たお]れた。,[sound:cdf885d59519051a3fbbefff5c1ad8c9.mp3],,Core 6000 Step 07 - 117,3616,2764,4860,
医学,医学[いがく],いがく,"medical science, medicine",[sound:6f90fd85630111db22adf6bf650dc75e.mp3],Noun,,彼は<b>医学</b>を学んでいます。,彼[かれ]は<b> 医学[いがく]</b>を 学[まな]んでいます。,かれ は <b>いがく</b> を まなんで います,He studies medicine.,彼[かれ]は<b>（　）</b>を 学[まな]んでいます。,[sound:73fa69593fe804515b59e85a805af559.mp3],,Core 6000 Step 03 - 009,2508,2765,3098,
科学者,科学者[かがくしゃ],かがくしゃ,scientist,[sound:eff36f866668908f0bd0f1ab516b5e14.mp3],Noun,,彼はとても有名な<b>科学者</b>だ。,彼[かれ]はとても 有名[ゆうめい]な<b> 科学者[かがくしゃ]</b>だ。,かれ は とても ゆうめい な <b>かがくしゃ</b> だ,He is a very famous scientist.,彼[かれ]はとても 有名[ゆうめい]な<b>（　）</b>だ。,[sound:018eb18d6ee7007166113a305dc1a831.mp3],,Core 6000 Step 03 - 081,2580,2766,3100,
科目,科目[かもく],かもく,subject,[sound:b2b1a86debaecba0af6ae25085caaadb.mp3],Noun,,今日は3<b>科目</b>のテストを受けたよ。,今日[きょう]は 3[さん]<b> 科目[かもく]</b>のテストを 受[う]けたよ。,きょう は さん<b>かもく</b> の てすと を うけた よ,I took exams for three subjects today.,今日[きょう]は 3[さん]<b>（　）</b>のテストを 受[う]けたよ。,[sound:3db2ba1c0c440057632aa31f7a6d642c.mp3],,Core 6000 Step 04 - 018,2767,2767,3101,
学科,学科[がっか],がっか,"subject, department",[sound:5d09d8b1480f2f7a37b8fe34886b6e4a.mp3],Noun,,彼の得意な<b>学科</b>は数学です。,彼[かれ]の 得意[とくい]な<b> 学科[がっか]</b>は 数学[すうがく]です。,かれ の とくい な <b>がっか</b> は すうがく です,Math is his strong subject.,彼[かれ]の 得意[とくい]な<b>（　）</b>は 数学[すうがく]です。,[sound:ef51f5bfcd2274543eb59ffcff5fd271.mp3],,Core 6000 Step 04 - 189,2938,2768,4469,
外科,外科[げか],げか,surgery,[sound:a712bd690dd7bec333484e9168b2f425.mp3],Noun,,友人が骨折して<b>外科</b>に入院しました。,友人[ゆうじん]が 骨折[こっせつ]して<b> 外科[げか]</b>に 入院[にゅういん]しました。,ゆうじん が こっせつ して <b>げか</b> に にゅういん しました,My friend broke a bone and was admitted to hospital for surgery.,友人[ゆうじん]が 骨折[こっせつ]して<b>（　）</b>に 入院[にゅういん]しました。,[sound:6aa626225a0c6b816c2451855462c684.mp3],,Core 6000 Step 05 - 105,3104,2769,4601,
歯科,歯科[しか],しか,dentistry,[sound:65297a9ca6cbbedf94e378e88d80e506.mp3],Noun,,彼は<b>歯科</b>医師です。,彼[かれ]は<b> 歯科[しか]</b> 医師[いし]です。,かれ は <b>しか</b> いし です,He is a dentist.,彼[かれ]は<b>（　）</b> 医師[いし]です。,[sound:65902fbbe7146bff5b4b4e0c24ea2d33.mp3],,Core 6000 Step 06 - 139,3388,2770,4766,
エアコン,エアコン,エアコン,"air-conditioning, air conditioner",[sound:9293bf2cf0dbe25ecb2fca8f8e563ee6.mp3],Noun,,部屋に<b>エアコン</b>を取り付けたんだ。,部屋[へや]に<b>エアコン</b>を 取[と]り 付[つ]けたんだ。,へや に <b>えあこん</b> を とりつけた ん だ,The air conditioner was installed in the room.,部屋[へや]に<b>（　）</b>を 取[と]り 付[つ]けたんだ。,[sound:293f172e0fd1ec2689f4cdb54807aa0c.mp3],,Core 6000 Step 05 - 217,3216,2771,4050,
自然科学,自然科学[しぜんかがく],しぜんかがく,natural science,[sound:c180d556e85826e063d859c5b39d8c14.mp3],Noun,,姉は大学で<b>自然科学</b>を学んでいます。,姉[あね]は 大学[だいがく]で<b> 自然科学[しぜんかがく]</b>を 学[まな]んでいます。,あね は だいがく で <b>しぜんかがく</b> を まなんで います,My elder sister studies natural science at university.,姉[あね]は 大学[だいがく]で<b>（　）</b>を 学[まな]んでいます。,[sound:e5b8675a2fb19656be5c591b5a724e86.mp3],,Core 6000 Step 06 - 180,3429,2772,3102,
人文科学,人文科学[じんぶんかがく],じんぶんかがく,humanities,[sound:e2364db07902ee021444761ab747771b.mp3],Noun,,大学で<b>人文科学</b>を専攻しました。,大学[だいがく]で<b> 人文科学[じんぶんかがく]</b>を 専攻[せんこう]しました。,だいがく で <b>じんぶんかがく</b> を せんこう しました,I majored in humanities when I was in college.,大学[だいがく]で<b>（　）</b>を 専攻[せんこう]しました。,[sound:c92bf8985aa0033e8611bee94750b5a7.mp3],,Core 6000 Step 07 - 059,3558,2773,4933,
社会科学,社会科学[しゃかいかがく],しゃかいかがく,social sciences,[sound:f64e9c29f49675f61b11f648826abffa.mp3],Noun,,<b>社会科学</b>の分野に関心があります。,<b> 社会科学[しゃかいかがく]</b>の 分野[ぶんや]に 関心[かんしん]があります。,<b>しゃかいかがく</b> の ぶんや に かんしん が あります,I'm interested in the field of social sciences.,<b>（　）</b>の 分野[ぶんや]に 関心[かんしん]があります。,[sound:965554ba4bedeae4309a141d254b6335.mp3],,Core 6000 Step 07 - 229,3728,2774,3364,
死,死[し],し,death,[sound:d85275e303f1721c915da47d8ce3e7c0.mp3],Noun,,<b>死</b>を恐れるのは自然なことです。,<b> 死[し]</b>を 恐[おそ]れるのは 自然[しぜん]なことです。,<b>し</b> を おそれる の は しぜん な こと です,It is natural to be afraid of death.,<b>（　）</b>を 恐[おそ]れるのは 自然[しぜん]なことです。,[sound:2defb882397a6970df22ae4a95919821.mp3],,Core 6000 Step 01 - 196,2196,2775,4994,
死者,死者[ししゃ],ししゃ,"dead person, the deceased",[sound:90aa9c4b44b0af84482c792634e9763f.mp3],Noun,,その事故で30人の<b>死者</b>が出たの。,その 事故[じこ]で 30人[さんじゅうにん]の<b> 死者[ししゃ]</b>が 出[で]たの。,その じこ で さんじゅうにん の <b>ししゃ</b> が でた の,Thirty people died due to the accident.,その 事故[じこ]で 30人[さんじゅうにん]の<b>（　）</b>が 出[で]たの。,[sound:ef8a798ffc89c2028655492da8bd75d4.mp3],,Core 6000 Step 02 - 095,2344,2776,3104,
死体,死体[したい],したい,"corpse, body",[sound:09d9256c878b56a412d3aa2c3456cac6.mp3],Noun,,公園で<b>死体</b>が見つかったの。,公園[こうえん]で<b> 死体[したい]</b>が 見[み]つかったの。,こうえん で <b>したい</b> が みつかった の,A corpse was found in the park.,公園[こうえん]で<b>（　）</b>が 見[み]つかったの。,[sound:2c6c5a333a55950a003afee2fdfe475d.mp3],,Core 6000 Step 02 - 122,2371,2777,3196,
生死,生死[せいし],せいし,life and death,[sound:b40758d1b4d7fc7bc95557b205bc0a0c.mp3],Noun,,これは人の<b>生死</b>にかかわる問題です。,これは 人[ひと]の<b> 生死[せいし]</b>にかかわる 問題[もんだい]です。,これ は ひと の <b>せいし</b> に かかわる もんだい で す,This is a matter of life and death.,これは 人[ひと]の<b>（　）</b>にかかわる 問題[もんだい]です。,[sound:44b920424a1d4e043039f7fd49077adf.mp3],,Core 6000 Step 08 - 235,3984,2778,3105,
死亡,死亡[しぼう],しぼう,death,[sound:61767db68e14b0bfe764f391d57f06d7.mp3],Verbal Noun,,その事故では2人<b>死亡</b>したの。,その 事故[じこ]では 2人[ふたり]<b> 死亡[しぼう]</b>したの。,その じこ で は ふたり <b>しぼう</b> した の,Two people died in that accident.,その 事故[じこ]では 2人[ふたり]<b>（　）</b>したの。,[sound:faaa381f123370cac4c951a74ebe765b.mp3],,Core 6000 Step 01 - 075,2075,2779,3108,
しょっちゅう,しょっちゅう,しょっちゅう,"frequently, repeatedly",[sound:2bcee1c6d82f0d541173605ab79f7fec.mp3],Adverb,,彼は<b>しょっちゅう</b>遅刻しているな。,彼[かれ]は<b>しょっちゅう</b> 遅刻[ちこく]しているな。,かれ は <b>しょっちゅう</b> ちこく して いる な,He is frequently late.,彼[かれ]は<b>（　）</b> 遅刻[ちこく]しているな。,[sound:65004b7acc3cd307cc51eaa9c9c3b8ec.mp3],,Core 6000 Step 05 - 228,3227,2780,4137,
痛み,痛[いた]み,いたみ,"pain, ache",[sound:2e1db33241e7d7a475e629e8abfcea29.mp3],Noun,,背中に<b>痛み</b>があります。,背中[せなか]に<b> 痛[いた]み</b>があります。,せなか に <b>いたみ</b> が あります,I have a pain in my back.,背中[せなか]に<b>（　）</b>があります。,[sound:082b169f6f2504304240ee669d0b8e8c.mp3],,Core 6000 Step 04 - 070,2819,2781,4599,
痛む,痛[いた]む,いたむ,"feel pain, hurt",[sound:412b031afc7c8cf4ec3c0202e5fc8042.mp3],Verb,,虫歯がずきずき<b>痛みます</b>。,虫歯[むしば]がずきずき<b> 痛[いた]みます</b>。,むしば が ずきずき <b>いたみます</b>,I have a throbbing toothache.,虫歯[むしば]がずきずき<b>（　）</b>。,[sound:6728ec2c1fcf3df603e92cb1941a7b38.mp3],,Core 6000 Step 05 - 192,3191,2782,5123,
禁止,禁止[きんし],きんし,"prohibition, forbiddance",[sound:136b24b90bc4c2e94f21b4bc4ec44e66.mp3],Verbal Noun,,交差点付近は駐車<b>禁止</b>です。,交差点付近[こうさてん ふきん]は 駐車[ちゅうしゃ]<b> 禁止[きんし]</b>です。,こうさてん ふきん は ちゅうしゃ <b>きんし</b> です,It is forbidden to park close to the intersection.,交差点付近[こうさてん ふきん]は 駐車[ちゅうしゃ]<b>（　）</b>です。,[sound:ad99f5acf30e5bdfa9d2fd1f0485c843.mp3],,Core 6000 Step 01 - 128,2128,2783,4815,
禁じる,禁[きん]じる,きんじる,"prohibit, forbid",[sound:dc3486604345d9fd23070096a7bdb119.mp3],Verb,,市は昨年から歩きタバコを<b>禁じている</b>の。,市[し]は 昨年[さくねん]から 歩[ある]きタバコを<b> 禁[きん]じている</b>の。,し は さくねん から あるきたばこ を <b>きんじて いる</b> の,"Since last year, the city has banned smoking cigarettes while walking.",市[し]は 昨年[さくねん]から 歩[ある]きタバコを<b>（　）</b>の。,[sound:2e7a5ee30a6a9b0395745ebbb05b4519.mp3],,Core 6000 Step 03 - 110,2609,2784,3116,
煙,煙[けむり],けむり,"smoke, fumes",[sound:0b6e9500ee8d6cecec4e8789dff9e724.mp3],Noun,,煙突から<b>煙</b>がまっすぐ上っていたの。,煙突[えんとつ]から<b> 煙[けむり]</b>がまっすぐ 上[あが]っていたの。,えんとつ から <b>けむり</b> が まっすぐ あがって いた の,Smoke was rising straight up from the chimney.,煙突[えんとつ]から<b>（　）</b>がまっすぐ 上[あが]っていたの。,[sound:1004dd3b6b79e6b2bb261d8fb08aceb1.mp3],,Core 6000 Step 08 - 159,3908,2785,4897,
酒屋,酒屋[さかや],さかや,liquor store,[sound:a81c30539ddc5d8cfc8ee0dd35aecd3a.mp3],Noun,,そこの<b>酒屋</b>さんでビールを買って来て。,そこの<b> 酒屋[さかや]</b>さんでビールを 買[か]って 来[き]て。,そこ の <b>さかや</b>さん で びーる を かって きて,Go and buy some beer at that liquor store.,そこの<b>（　）</b>さんでビールを 買[か]って 来[き]て。,[sound:4f1499e63f35d40628abede3f2f2dec5.mp3],,Core 6000 Step 06 - 178,3427,2786,3118,
禁酒,禁酒[きんしゅ],きんしゅ,abstention from alcohol,[sound:5f521076519078bf88ed6ae2fc757b7e.mp3],Verbal Noun,,彼は<b>禁酒</b>しています。,彼[かれ]は<b> 禁酒[きんしゅ]</b>しています。,かれ は <b>きんしゅ</b> して います,He is on the wagon.,彼[かれ]は<b>（　）</b>しています。,[sound:67e0992924c79a7bf358ae938fd1ffa0.mp3],,Core 6000 Step 07 - 145,3644,2787,3119,
スタンド,スタンド,スタンド,"table lamp, desk lamp",[sound:3bb994c935740ef9ae47c87cf8b605b7.mp3],Noun,,姉は<b>スタンド</b>の下で本を読んでいたんだ。,姉[あね]は<b>スタンド</b>の 下[した]で 本[ほん]を 読[よ]んでいたんだ。,あね は <b>すたんど</b> の した で ほん を よんで いた ん だ,My elder sister was reading a book by the desk lamp.,姉[あね]は<b>（　）</b>の 下[した]で 本[ほん]を 読[よ]んでいたんだ。,[sound:962017884c087dab03ddb07cbf1dc25a.mp3],,Core 6000 Step 05 - 229,3228,2788,2708,
険しい,険[けわ]しい,けわしい,"steep, craggy",[sound:003ea21a3b3704f6ecc7b8bc1623abd9.mp3],Adjective,,父の表情が<b>険しくなった</b>の。,父[ちち]の 表情[ひょうじょう]が<b> 険[けわ]しくなった</b>の。,ちち の ひょうじょう が <b>けわしく なった</b> の,My father's expression became grim.,父[ちち]の 表情[ひょうじょう]が<b>（　）</b>の。,[sound:678a71ca2809e687071da8cd9697fbca.mp3],,Core 6000 Step 04 - 192,2941,2789,3125,
証券,証券[しょうけん],しょうけん,"bill, bond",[sound:3e66c5ed275c0b3ccf2088bfe30e088d.mp3],Noun,,<b>証券</b>を売って資金にしようと思うの。,<b> 証券[しょうけん]</b>を 売[う]って 資金[しきん]にしようと 思[おも]うの。,<b>しょうけん</b> を うって しきん に しよう と おもう の,I'm thinking of selling some securities and converting them to funds.,<b>（　）</b>を 売[う]って 資金[しきん]にしようと 思[おも]うの。,[sound:dd543a64aff8c69be924dc93b3e3ffc3.mp3],,Core 6000 Step 01 - 006,2006,2790,3256,
証明,証明[しょうめい],しょうめい,"proof, evidence",[sound:9e6fcbd265fe2a6b331c3ddf0cba5552.mp3],Verbal Noun,,容疑者のアリバイが<b>証明</b>されました。,容疑者[ようぎしゃ]のアリバイが<b> 証明[しょうめい]</b>されました。,ようぎしゃ の ありばい が <b>しょうめい</b> されました,The suspect's alibi was proven.,容疑者[ようぎしゃ]のアリバイが<b>（　）</b>されました。,[sound:65f1926161f86a953ef548ed5908cf38.mp3],,Core 6000 Step 02 - 010,2259,2791,4592,
生存,生存[せいぞん],せいぞん,"existence, survival",[sound:ee1499a521ba4bf173159df781e9352b.mp3],Verbal Noun,,乗客は全員<b>生存</b>しています。,乗客[じょうきゃく]は 全員[ぜんいん]<b> 生存[せいぞん]</b>しています。,じょうきゃく は ぜんいん <b>せいぞん</b> して います,All passengers survived.,乗客[じょうきゃく]は 全員[ぜんいん]<b>（　）</b>しています。,[sound:c8ee86d8a20465143a34597e2c2af37b.mp3],,Core 6000 Step 03 - 238,2737,2792,3131,
ご存じ,ご 存[ぞん]じ,ごぞんじ,know,[sound:b83f3f929530df28d17897d8a8bc7097.mp3],Noun,,彼の名前を<b>ご存じ</b>ですか。,彼[かれ]の 名前[なまえ]を<b>ご 存[ぞん]じ</b>ですか。,かれ の なまえ を <b>ごぞんじ</b> です か,Do you know his name?,彼[かれ]の 名前[なまえ]を<b>（　）</b>ですか。,[sound:42776300c46682a3851f8924c2401074.mp3],,Core 6000 Step 06 - 154,3403,2793,3132,
合意,合意[ごうい],ごうい,mutual agreement,[sound:8897a7ddb5fe58e9d4f0ed1796c2880c.mp3],Verbal Noun,,両社が合併に<b>合意</b>しました。,両社[りょうしゃ]が 合併[がっぺい]に<b> 合意[ごうい]</b>しました。,りょうしゃ が がっぺい に <b>ごうい</b> しました,The two companies agreed to the amalgamation.,両社[りょうしゃ]が 合併[がっぺい]に<b>（　）</b>しました。,[sound:a72f55f3ec57a1d80605eab8d8305d59.mp3],,Core 6000 Step 01 - 009,2009,2794,3983,
意向,意向[いこう],いこう,"intention, inclination",[sound:afeffa2cb02225e5a79e1bbc9ca2797a.mp3],Noun,,彼の<b>意向</b>を聞いてみましょう。,彼[かれ]の<b> 意向[いこう]</b>を 聞[き]いてみましょう。,かれ の <b>いこう</b> を きいて みましょう,Let's ask what he intends to do.,彼[かれ]の<b>（　）</b>を 聞[き]いてみましょう。,[sound:b12dbfb96e70905bf09ede63e03eb644.mp3],,Core 6000 Step 01 - 203,2203,2795,3139,
がっかり,がっかり,がっかり,feel disappointed,[sound:429c643ebe51d8ab589529b87c532bea.mp3],Adverb,,成績が落ちて<b>がっかり</b>した。,成績[せいせき]が 落[お]ちて<b>がっかり</b>した。,せいせき が おちて <b>がっかり</b> した,I was disappointed bacause my grades fell.,成績[せいせき]が 落[お]ちて<b>（　）</b>した。,[sound:6ae044840691819cc5283f6cbd2cec28.mp3],,Core 6000 Step 05 - 237,3236,2796,3690,
意欲,意欲[いよく],いよく,"volition, motivation",[sound:6665e7f6b783d9ff4b6ba4e79c8ff534.mp3],Noun,,彼は仕事に<b>意欲</b>を燃やしています。,彼[かれ]は 仕事[しごと]に<b> 意欲[いよく]</b>を 燃[も]やしています。,かれ は しごと に <b>いよく</b> を もやして います,He is very motivated to work.,彼[かれ]は 仕事[しごと]に<b>（　）</b>を 燃[も]やしています。,[sound:233144199a79ab35282d0f48a1589294.mp3],,Core 6000 Step 02 - 090,2339,2797,4480,
決意,決意[けつい],けつい,"resolution, determination",[sound:06e2ddbdef2ef3df7efaa7e4f8cb3c8e.mp3],Verbal Noun,,彼の<b>決意</b>は堅いな。,彼[かれ]の<b> 決意[けつい]</b>は 堅[かた]いな。,かれ の <b>けつい</b> は かたい な,His decision is firm.,彼[かれ]の<b>（　）</b>は 堅[かた]いな。,[sound:e0a19ea170e66a3ca901290b60a18d8c.mp3],,Core 6000 Step 02 - 183,2432,2798,5699,
意図,意図[いと],いと,"intention, aim",[sound:a89b11907c980552468f74a601c17610.mp3],Verbal Noun,,あなたの<b>意図</b>はよく分かりました。,あなたの<b> 意図[いと]</b>はよく 分[わ]かりました。,あなた の <b>いと</b> は よく わかりました,I understood your intention well.,あなたの<b>（　）</b>はよく 分[わ]かりました。,[sound:193db887b57b5818388964d183f7e426.mp3],,Core 6000 Step 02 - 185,2434,2799,3140,
意外,意外[いがい],いがい,"unexpected, unforeseen",[sound:eeb25358156f4f5d9c65cbf53e7d8e57.mp3],Adjectival Noun,,<b>意外</b>にも彼は独身です。,<b> 意外[いがい]</b>にも 彼[かれ]は 独身[どくしん]です。,<b>いがい</b> に も かれ は どくしん です,"Surprisingly, he is single.",<b>（　）</b>にも 彼[かれ]は 独身[どくしん]です。,[sound:067b21a9f703ec9291125e058f9c447a.mp3],,Core 6000 Step 03 - 088,2587,2800,4291,
意義,意義[いぎ],いぎ,"meaning, significance",[sound:f37bab215c8a6b7ef6eedce0cef580d6.mp3],Noun,,この事業には大きな<b>意義</b>があります。,この 事業[じぎょう]には 大[おお]きな<b> 意義[いぎ]</b>があります。,この じぎょう に は おおき な <b>いぎ</b> が あります,This project has enormous significance.,この 事業[じぎょう]には 大[おお]きな<b>（　）</b>があります。,[sound:967991eb217c8beb85f41d2e4c61441c.mp3],,Core 6000 Step 03 - 123,2622,2801,3141,
好意,好意[こうい],こうい,"favor, affection",[sound:da60b8b3b6f247b5d2848e00755bcda3.mp3],Noun,,彼は彼女に<b>好意</b>をもっています。,彼[かれ]は 彼女[かのじょ]に<b> 好意[こうい]</b>をもっています。,かれ は かのじょ に <b>こうい</b> を もって います,He has affections for her.,彼[かれ]は 彼女[かのじょ]に<b>（　）</b>をもっています。,[sound:e806e7ff9a26070685448fdcece7328a.mp3],,Core 6000 Step 05 - 158,3157,2802,3143,
意地悪,意地悪[いじわる],いじわる,"nastiness, ill-natured person",[sound:7270020ca9ed17cce2abff777b02a8fc.mp3],Verbal Noun,,彼は時々<b>意地悪</b>な質問をする。,彼[かれ]は 時々[ときどき]<b> 意地悪[いじわる]</b>な 質問[しつもん]をする。,かれ は ときどき <b>いじわる</b> な しつもん を する 。,He sometimes raises nasty questions.,彼[かれ]は 時々[ときどき]<b>（　）</b>な 質問[しつもん]をする。,[sound:97a766dcf227acad8552676f2674c946.mp3],,Core 6000 Step 07 - 159,3658,2803,3144,
確保,確保[かくほ],かくほ,securement,[sound:69676478326ec34b8548938ce0bbca31.mp3],Verbal Noun,,優れた人材の<b>確保</b>は重要です。,優[すぐ]れた 人材[じんざい]の<b> 確保[かくほ]</b>は 重要[じゅうよう]です。,すぐれた じんざい の <b>かくほ</b> は じゅうよう です,Securing excellent talent is important.,優[すぐ]れた 人材[じんざい]の<b>（　）</b>は 重要[じゅうよう]です。,[sound:e7cf019bd0542e562212df6e99ce1b41.mp3],,Core 6000 Step 01 - 183,2183,2804,4245,
スライド,スライド,スライド,slide,[sound:48b3e20d5f9961957bc2dceca1135e56.mp3],Verbal Noun,,このふたは<b>スライド</b>します。,このふたは<b>スライド</b>します。,この ふた は <b>すらいど</b> します,This cover slides aside.,このふたは<b>（　）</b>します。,[sound:9ccc1958e63eeabaf217ffee1578a73b.mp3],,Core 6000 Step 05 - 248,3247,2805,3246,
確立,確立[かくりつ],かくりつ,establishment,[sound:6ee7e31b85a50146d0b88041e486f03b.mp3],Verbal Noun,,北欧では社会保障が<b>確立</b>されています。,北欧[ほくおう]では 社会保障[しゃかい ほしょう]が<b> 確立[かくりつ]</b>されています。,ほくおう で は しゃかい ほしょう が <b>かくりつ</b> されて います,Social security has been established in Northern Europe.,北欧[ほくおう]では 社会保障[しゃかい ほしょう]が<b>（　）</b>されています。,[sound:42313cb444dd8e13aacd2f66161ef6b0.mp3],,Core 6000 Step 01 - 216,2216,2806,3895,
確定,確定[かくてい],かくてい,"decision, confirmation",[sound:3313ca8a88677ee57833a757e3d3c8fa.mp3],Verbal Noun,,試合の代表メンバーが<b>確定</b>したの。,試合[しあい]の 代表[だいひょう]メンバーが<b> 確定[かくてい]</b>したの。,しあい の だいひょう めんばー が <b>かくてい</b> した の,The game's team members have been decided.,試合[しあい]の 代表[だいひょう]メンバーが<b>（　）</b>したの。,[sound:1b2f2f6844739d299d3b26cf9642f668.mp3],,Core 6000 Step 02 - 114,2363,2807,3154,
確実,確実[かくじつ],かくじつ,"certain, secure",[sound:25d2a0e470d4bbc4d65f2a27f37612d8.mp3],Adjective,,彼女が将来、大統領になることは<b>確実</b>です。,彼女[かのじょ]が 将来[しょうらい]、 大統領[だいとうりょう]になることは<b> 確実[かくじつ]</b>です。,かのじょ が しょうらい だいとうりょう に なる こと は <b>かくじつ</b> です,It is certain that she will become the president in the future.,彼女[かのじょ]が 将来[しょうらい]、 大統領[だいとうりょう]になることは<b>（　）</b>です。,[sound:2a74669be915c7b083b07cb1f0c679c1.mp3],,Core 6000 Step 02 - 178,2427,2808,3728,
確信,確信[かくしん],かくしん,"firm belief, conviction",[sound:68f933cf550e42a58238d709980a2c91.mp3],Verbal Noun,,私は彼の成功を<b>確信</b>しています。,私[わたし]は 彼[かれ]の 成功[せいこう]を<b> 確信[かくしん]</b>しています。,わたし は かれ の せいこう を <b>かくしん</b> して います,I am convinced of his success.,私[わたし]は 彼[かれ]の 成功[せいこう]を<b>（　）</b>しています。,[sound:7eb7fff6dd37951ce50bbd721148a5bc.mp3],,Core 6000 Step 04 - 054,2803,2809,3235,
効率,効率[こうりつ],こうりつ,efficiency,[sound:23f6f2abdac7a829d379ffe8cd34de84.mp3],Noun,,作業の<b>効率</b>を上げるにはどうしたらいいですか。,作業[さぎょう]の<b> 効率[こうりつ]</b>を 上[あ]げるにはどうしたらいいですか。,さぎょう の <b>こうりつ</b> を あげる に は どう したら いい です か,How should we increase efficiency at work?,作業[さぎょう]の<b>（　）</b>を 上[あ]げるにはどうしたらいいですか。,[sound:f1ffeb8093ae01ae9bb6b5c2dc509b47.mp3],,Core 6000 Step 01 - 224,2224,2810,3158,
確率,確率[かくりつ],かくりつ,"probability, rate",[sound:41cf4b2710b713e0852cd1d52c72cc70.mp3],Noun,,天気予報は当たる<b>確率</b>が高くなりましたね。,天気予報[てんき よほう]は 当[あ]たる<b> 確率[かくりつ]</b>が 高[たか]くなりましたね。,てんき よほう は あたる <b>かくりつ</b> が たかく なりました ね,The chance that the weather forecast is right has increased.,天気予報[てんき よほう]は 当[あ]たる<b>（　）</b>が 高[たか]くなりましたね。,[sound:b0ce11096401829e271a12bb1f3c408c.mp3],,Core 6000 Step 05 - 153,3152,2811,3159,
軽率,軽率[けいそつ],けいそつ,"rash, light-headed",[sound:246d12823f1ab1d144b8464fa25b7551.mp3],Adjective,,<b>軽率</b>な発言はしないよう気をつけなさい。,<b> 軽率[けいそつ]</b>な 発言[はつげん]はしないよう 気[き]をつけなさい。,<b>けいそつ</b> な はつげん は しない よう き を つけなさい,Take care not to make flippant remarks.,<b>（　）</b>な 発言[はつげん]はしないよう 気[き]をつけなさい。,[sound:77188a0f834307f4325d11eab4ae3fa2.mp3],,Core 6000 Step 07 - 120,3619,2812,3160,
